""Committed"" is all about Graham as an irrepressible optimist who goes in search of her self-estranged husband who has gone in search of himself which all leads to a sort of kookie, upbeat comedic odyssey involving a bunch of side characters and issues. A fresh, fun, and unpredictable little flick, what ""Committed"" lacks in story it makes up for in good naturedness and subtle morals and maxims. If you enjoy this little chick flick, which received slightly above average reviews by critics and public alike, you might want to check out Lisa Krueger's hit Indie ""Manny & Lo"" (1996). (B)	positive
Ok, I've seen plenty of movies dealing with witches and the occult but this one was just plain weird. This movie starts out as this cult of witches led by a really bad Orson Wells playing the staring role (couldn't they have gotten somebody that looked and acted more like a Satanist) he just did not belong in this movie at all. But anyhow, the coven takes a new member and stabs a doll that resembles somebody and makes her have a miscarrage. The lady that had the miscarrage and her husband go off to a place called Lillith on busness and the lady meanwhile is seeing an image of her sister or whoever it is calling to her and warning her to stay away from there and to never use her powers there or she will die. The couple after they get settled down in the strange town discover that all the inhabitants are all witches and she becomes nosey and afraid of all of her neighbors and friends. Then strange things start to happen as the lady discovers a funeral taking place on a hill that suddenly disapears (that was creepy) as well as seeing the little boy belonging to Orson Wells at the playgroud that he later asks the lady to help him bring back to life. The lady soon tries to escape the town but only to find herself traped by it's inhabitants and powers and finds herself ignoring all of what the spirit tries to warn her about. This movie is ok, it's has it's moments of suspense but it really could have done much better than to have Orson in there.	negative
I watched this on HBO because it won the Oscar a week earlier. It compares favorably with fictional courtroom dramas.<br /><br />The story is of a 15-year-old black kid placed on trial for the Jacksonville, FL, murder of an elderly white woman based almost solely on the identification by the victim's husband and on a confession that the defense contends was coerced.<br /><br />About half the footage is of the trial; it's supplemented with footage of the defense lawyers (two public defenders) explaining their case, interviewing witnesses, and visiting key locations. This is edited with a minimum of needless repetition, and placed in logical order. The camera work is pretty solid. And there's a mildly surprising epilogue.	positive
When I saw this animation for first time (I was 15 maybe) I was really impressed! It has completely different style compared to the japan animation and i kinda like it more. Tho whole impression of the movie is more sinister and dark...The colors are not that ...colorous. The Characters don't talk much, there are no long and boring conversations of this and that (like in Ghost in the Shell).With its dark pictures, views of strange beasts and sense of magic, it looks like one of those ancient Scandinavian stories, full of violence and horrendous creators, enchanted forests and deep caves, dwelled by dragons, throlls, orks...and one mysterious hero to stop evil...	positive
THE SHOP AROUND THE CORNER is one of the sweetest and most feel-good romantic comedies ever made. There's just no getting around that, and it's hard to actually put one's feeling for this film into words. It's not one of those films that tries too hard, nor does it come up with the oddest possible scenarios to get the two protagonists together in the end. In fact, all its charm is innate, contained within the characters and the setting and the plot... which is highly believable to boot. It's easy to think that such a love story, as beautiful as any other ever told, *could* happen to you... a feeling you don't often get from other romantic comedies, however sweet and heart-warming they may be. <br /><br />Alfred Kralik (James Stewart) and Clara Novak (Margaret Sullavan) don't have the most auspicious of first meetings when she arrives in the shop (Matuschek & Co.) he's been working in for the past nine years, asking for a job. They clash from the very beginning, mostly over a cigarette box that plays music when it's opened--he thinks it's a ludicrous idea; she makes one big sell of it and gets hired. Their bickering takes them through the next six months, even as they both (unconsciously, of course!) fall in love with each other when they share their souls and minds in letters passed through PO Box 237. This would be a pretty thin plotline to base an entire film on, except that THE SHOP AROUND THE CORNER is expertly fleshed-out with a brilliant supporting cast made up of entirely engaging characters, from the fatherly but lonely Hugo Matuschek (Frank Morgan) himself, who learns that his shop really is his home; Pirovitch (Felix Bressart), Kralik's sidekick and friend who always skitters out of the room when faced with the possibility of being asked for his honest opinion; smarmy pimp-du-jour Vadas (Joseph Schildkraut) who ultimately gets his comeuppance from a gloriously righteous Kralik; and ambitious errand boy Pepi Katona (William Tracy) who wants nothing more than to be promoted to the position of clerk for Matuschek & Co. The unpretentious love story between 'Dear Friends' is played out in this little shop in Budapest, Hungary, in which Kralik's unceremonious dismissal and subsequent promotion to shop manager help the two lovebirds-to-be along. It's nice that everyone gets a story in this film; the supporting characters are well-developed, and Matuschek's own journey in life is almost as touching as the one Alfred and Clara share. His invitation to new errand boy Rudy (Charles Smith) for Christmas Eve dinner, made in the whirling, beautiful snow of a Hungarian winter, makes the audience glad that he is not alone; we come to care even for the characters whose love story it isn't this film's business to tell. <br /><br />Aside from the love story, I must say that James Stewart is truly one of the best things about this film. He doesn't play the full-fledged Jimmy Stewart persona in this film (c/f 'Mr Smith Goes To Washington' for that); in fact Alfred Kralik is prickly and abrupt and not particularly kind. He's rather a brusque man, in fact, with little hint (until, perhaps, the very end) of the aw-shucks down-home boyish charm Stewart would soon come to patent. When he finds out before Clara that they have been corresponding in secret, in fact, Kralik doesn't 'fess up--he waits it out to see how far he can take the charade, especially since he quickly realises (given his stormy relationship with Clara as boss and underling) that loving the person he knows through the exchanged letters might not equate with loving the person herself. His description to Clara of the fictional Matthias Popkin (what a name!) who was to become her fiance is hilarious in the extreme, but also his way of proving that the letters don't reveal all there is to a man, just as her letters don't reveal all there is to her. Stewart plays this role perfectly--he keeps his face perfectly controlled whenever Clara insults Mr. Kralik, as she is often wont to do, even (and especially) to his face. And yet one believes, underneath the brusqueness and professionalism, that he *could* reveal his identity with as much earnestness and sincerity and sheer *hope* as he eventually does. <br /><br />Special mention must be given to the other members of the cast as well. Margaret Sullavan fares rather less well in the first half of the film, but she really comes into her own in the closing-shop scene on Christmas Eve, when she almost gets her heart broken again by Alfred's most vivid description of her mailbox sweetheart. Frank Morgan turns in a great performance as the jealous Hugo Matuschek driven to nervous breakdown, the man who has to rediscover his meaning in life when he realises that his wife of 22 years does not want to 'grow old with him'. And Felix Bressart plays the role of the meek but loyal Pirovitch wonderfully (a Lubitsch regular, since he appears as a hilarious Russian ambassador in NINOTCHKA)--of particular note is the scene in which he helps his good friend Alfred get the Christmas present the latter *really* wants... a wallet instead of that ludicrous cigarette box Clara is so hung up on. <br /><br />Ernst Lubitsch really does himself proud with this film--for example, the famously lavish and meticulous care given to detail in the creation of the Matuschek shop is well worth the effort, right down to the Hungarian names on the door, the wares and the cash register and so on. But even though Lubitsch chose to have the story set in Hungary, the setting is actually universal: it could happen anywhere; it could happen to you. Therein lies the charm of this simple story, these believable characters who really *are* people. The snow on Christmas Eve is real as well, or at least as real as Lubitsch could make it (he had snow machines brought in at great expense). It is this desire to make everything appear as real as possible that helps make the story even more believable, that gives this entire film a dreamy realism that cannot be replicated. (No, not even in a remake like YOU'VE GOT MAIL.) <br /><br />*This* is really the Jimmy Stewart Christmas film that people are missing out on when they talk about IT'S A WONDERFUL LIFE. Not to detract from the merits of that other film, but there'd be no harm, and in fact a lot of good, done in watching THE SHOP AROUND THE CORNER this Christmas instead. It's sweet, funny, charming, and Stewart is impeccable in his role. We should all be so lucky as to have the romance depicted in this film; the best thing about this film is that we come away from it feeling that we very possibly could.	positive
When I go out to the video store to rent a flick I usually trust IMDb's views on a film and, until this one, had never seen a flick rated 7.0 or above on the site I did not enjoy.<br /><br />Sidney Lumet, a legendary director of some of the best films of the 20th century, really misstepped here by making one of the biggest mistakes a filmmaker can: filling a film's cast with thoroughly unlikeable characters with no real redeeming qualities whatsoever.<br /><br />I like films with flawed characters, but no matter how dark someone's personality is we all have a bit of light in there too, we're all shades of gray with some darker or brighter than others. Mr. Lumet crossed this line by filling this movie with totally unsympathetic and almost masochistic pitch-black characters.<br /><br />Ethan Hawke's Hank is a 30-something whining, immature, irresponsible man-child divorced from a marriage with a wife that hates him and a daughter who thinks he's a loser, which he very much is. His indecisiveness and willingness to let others do the dirty work for him because he's too cowardly to do it himself leads directly to their bank robbery plan falling apart and mother getting killed. By the time he stands up to his older brother at the end of the film, it's more pathetic than uplifting. Ethan Hawke plays his character well, but isn't given much to work with as he is portrayed as someone with a boot perpetually stamped on their face and he doesn't' particularly care that it's there.<br /><br />Speaking of which his character's wife is equally as bad. Just about every single shot of the film she's in is her verbally berating him for rent and child support money and further grinding in his already non-existent self-esteem with insults. Seriously, that's just about all the character does. Her harpy-like behavior borders on malevolent.<br /><br />Albert Finney plays their father Charles, and while Mr. Finney has been a great actor for many decades, he spends about 90% of this film with the same mouth open half-grimace on his face like he's suffering from the world's worst bout of constipation. For someone who's been an actor as long as Mr. Finney, you think he'd be more apt at emoting. Even though he doesn't show it much, his character is supposedly grief stricken and anger-filled. And when he smothers Andy at the film's conclusion it's akin to Dr. Frankenstein putting the monster he helped create out of it's own misery.<br /><br />Marisa Tomei isn't given much to do with her character. Stuck in an unhappy marriage with Andy and having an affair with his brother for some unfathomable reason. When Andy's world begins to spiral out of control she logically jumps ship, but it really doesn't make her any less selfish or self-serving than any other character in the film, but probably the one with the most common sense at least.<br /><br />And finally we come to Andy, played by the always good Philip Seymour Hoffman, is the only reason I rated this film a 3 instead of a 1. His performance of the heroin-addicted, embezzling financial executive who's ""perfect crime"" of robbing his parent's insured jewelry store goes awry is mesmerizing. His descent from calm master planner of a flawed scheme to unstable, deranged homicidal maniac is believable and tragic. Hoffman's character ends up being the film's chief villain, but it's hard to root against him given the alternatives are an emotionally castrated little brother and a father who's self-admitted poor early parenting led to his son's eventual psychosis and indirect, unintentional murder of his mother.<br /><br />Ultimately this film is really only worth watching for PSH's great performance and it's family train wreck nature. Just don't expect there to be any characters worth cheering for, because there really aren't.	negative
When I first saw this film on video in a department store... it intrigued me. Considering the fact that I thought I was in love and I was the same age as the youths in this film at the time (although I realize they are now old enough to be my parents), plus the soundtrack being written by Elton John & Bernie Taupin just before they ""made it big"" here in North America... I figured I had nothing to lose in buying it. I was not disappointed.<br /><br />So far, I have shown it to many guys I have dated since, and to my current boyfriend... obviously, they didn't find it as lovely as I do... preferring to call it a ""chick"" movie... but I still laugh and cry. This film was vastly overlooked. It's good to see it's available to rent at one of the local video stores around here so that other people can share the magic. <br /><br />So maybe it's a bit far fetched... but it gives you a lighthearted sense of innocence... and a renewed faith in love.	positive
For a low budget project, the Film was a success. The story is interesting, and the actors were convincing. Eva Longoria, who now stars on the TV Show ""Dragnet,"" is sexier than ever. The locations were ideal for the ganster plot, and the director shows his talent by taking on many roles for his project. Of course this low budget film could use better editing transitions and more special effects for the gun scenes, but the music keeps this script moving. Although this film has it's share of problems, such as continuity, I must say that I would rent the director's next movie. If your a film student, you could learn a few things from the director's commentary.	positive
What a horrible movie. This movie was so out of order and so hard to follow.It was so hard to follow and was just confusing. The whole time I was watching it I was wishing it would end!!I felt like I wasted 2hours of my life that I will never get back. Save your money and don't rent this movie. I now see why Sarah Michelle Gellar was barely in the movie. The first movie was great but this was just sucked. I would never recommend this movie to anyone. Save your money and watch the trailer because that is about the only thing that is worth seeing with this movie. This movie had no real story to it either. I am still wondering what I watched.	negative
Let's get some things straight first: Zombies don't exist so the filmmaker can have them WALK, RUN, hell even FLY if he wants to. That's what makes this original Zombie movie so good. Everything they did was so damn original. I hate it when filmmakers do everything like Romero or when fan boys expect everything like Romero. Some idiots think that zombies should only growl like a typical Romero movie, once again zombies don't exist so a filmmaker can make zombies whistle if he wants. The zombies in this movie all look very good but OBVIOUSLY they are not decaying corpses since they JUST freaking died! They are pretty messed up though and full of chopped faces and blood. One of the coolest scenes was a half eaten cat. It looked so damn real my daughter cried when she saw it. This movie got really good reviews in Fangoria and Rue Morgue so that made me want to go see it. I'm glad I listened. They are always right when it comes to real horror fan's tastes. 10 out of 10! Go rent it!	positive
In a nutshell, skip this movie, it's that bad. In short, this movie is about a weapons factory where secret weapons are being developed. Because they make bad things, they aren't popular so to speak. A new female CEO comes in to clear things up, and make sure the reputation of the company will be improved. She does this by leaking company confidential information to the press... Do you believe this? Furthermore she starts to fire people she has never seen. Incredible uh? A pacifistic group tries to destroy the company's mainframe, because there are the blueprint located of those secret weapons. This mainframe is located in the bottom of the building hidden in a kind of vault. Of course the movie would not be complete without the mad scientist and a robot which is the ultimate killer machine, which resembles like an 'Alien' from the Alien movies. The mad scientist likes the female CEO.<br /><br />The mad scientist instructs the robot to kill everyone, and so protects his job, rise in chain of command, and make the movie interesting. The pacifists team up with the CEO and another person of the board of directors to escape from the robot. Further down the line they agree to blow up this evil computer mainframe, whilst avoiding the robot. They also discover that the factory was developing a part man, part machine soldier. They can erase a persons memory and replace it by a veteran soldier's one. One of the pacifists is transformed in such a soldier and will hunt the killer robot. I guess the mad scientist also wrote the script of this movie. This super soldier looks and acts much the same as Robocop, though not as funny.<br /><br />It boils down to this. People are running, being chased by a killer robot, are hurt by it, but they do not seem to troubled by that, besides limping a bit, and of course the female CEO is the leading character of this movie, and cannot be killed, i.e. survives every attack, explosion, you name it. I won't bother you by the chase, let's skip to the end. They have lots of weapons, yes the pacifist too and they know how to use them. When they're at the roof of the building they empty all there weapons upon the killer robot. They step into an elevator which is used to clean outside windows. And then the female CEO knows some magic as well, at the roof she was complaining about being out of bullets, and like magic the gun is reloaded. This way she can shoot the cables and let the elevator plummet 70 stories or so, and let it stop right above ground surface by pulling the brake. And to top it all off, the police is waiting there for them. The robot jumps after them, and kills the cops. Hilarious no? The robot chases them down the vault where the mainframe is, and when finally the robot is so close to her, that he can touch/kill her, it stops. Because the mad scientist did not want her to be killed. A better name for this guy would be the idiot scientist. Although he is the one who made this movie watchable. At this moment I was already pulling for the killer robot to finish them all of, so the movie would end.<br /><br />I cannot believe that this movie rates this high, and this is why I wrote this comment. Avoid this movie like the plague. It's a monster, and I'm not talking about the Death Machine.	negative
I just saw this movie for the first time last night. Wow! What a movie! This is the kind of movie you want everyone in the world to see because its just so cool and so interesting.<br /><br />I do not want to give a single word about the plot because I think it would be better for people to go in cold. DO NOT READ THE PLOT SUMMARY before you see the movie! All I'm going to say is that Eastwood, Malkovich, Peterson, and the screenplay by Jeff Maguire are top notch. I wish all thrillers were more like this one.	positive
Sergei Eisenstein's most famous movie has truly withstood the test of time. The story of a mutiny aboard a warship in 1905 does have the feeling of Soviet propaganda, but does a good job showing the conditions that led to the revolt. The scene on the Odessa steps should remain seared into anyone's mind.<br /><br />Okay, so ""The Battleship Potemkin"" wasn't actually the first movie to use montage, but they did a great job with it here. Certainly any film history class should show this movie. It's a great historical drama (although I will admit that I don't know how accurate it is). A 10/10.<br /><br />Oh, and we should have learned by now that ""Potemkin"" should be transliterated as ""Potyomkin"".	positive
Low budget Brit pop melodrama focuses on a girl who wants to be a star, becomes one and then finds it all a bit too much. Good cast and a sense of time and place cannot hide the fact that we have all been here before. Several scenes are a bit hysterical and O'Connor's voice sounds a lot like Mini Mouse! She disappeared from sight soon after making this movie - so life can imitated art! A must see if you want to see a punk version of a Star Is Born though.	positive
I'm shocked that all the ""hated it"" ratings are sixes and sevens, still above average. To me, this seems a case of ""the emperor has no clothes"". I understand this film was produced on a very low budget in the early 70's...Regardless, it became a struggle to sit through and watch. The DVD I saw did have some subtitles, but about 75% of the speech is not subtitled. Some of it is hard to understand. The Jamaican patois was cool to hear, but you struggle not to 'tune out' after awhile. Some of the shots were nice, and the realism was there, even if some of the performances were not great.(Jimmy Cliff did a good job) The plot is not bad, but quite predictable. In the 1:43 film, the highlights are Jimmy Cliff(Ivan) singing for a scene, and a couple of shoot-outs and a fight. Probably 15 minutes or so. The rest is pretty boring. BTW, near the beginning of the film, there are some weird cuts with the Ivan character that seem like a editing mistake, which made me laugh for a bit. One reviewer said this film has been cut so many times, that there are few copies of the original 1972 theatrical version out there. The ending was kind of interesting, showing how the media from a young age influences people, it could also be a general comment on the white man's/colonialism's influence on Jamaica. Other main themes are poverty, corruption, church, ambition... In closing, the soundtrack is definitely worthwhile, the film much less.	negative
As a ""lapsed Catholic"" who had 11 years of Catholic school, but hasn't been to Mass in 35 years except for weddings and funerals, I thought I'd get a kick out of this. And I did . . . for the first two-thirds of the movie. It was all the standard stuff -- strict parochial school teachings, repressed sexuality, etc. But then, suddenly, the movie turned mean. REALLY mean. Now mind you, I saw this before the pedophilia scandals hit . . . and maybe I wouldn't have been quite so offended at such nasty, hateful digs at the Catholic Church if I'd known about those abominations (such a Catholic term!) and coverups.<br /><br />It's been a few years since I rented the video, and I won't go back to rent it again with a new perspective. It just left such a dirty, nasty, ugly taste in my mouth . . . I wonder what experience all the actors had with the Church, because either they *really* hate it, or they whored themselves for the paycheck. It's an incredibly anti-Catholic movie, offensive to anyone who has a glimmer of a gleam of respect for Catholic education. Which I still do because there were no better teachers back in the '50s. Whatever else those nuns did, they forced me to learn how to read and write the English language. They made us memorize. (How many kids today can do simple arithmetic in their heads?) Truth is, there's nothing more essential for success in America. Can ya read? Can ya add/subtract/multiply/divide? Great. You can get any advanced degree you want. And the discipline of Catholic education will stand you in good stead, not just as you continue your studies, but also for the rest of your life, no matter what you think of the Catholic ""mythology"" we all had to learn.<br /><br />Such a great cast, such a lousy, rotten script. I really feel bad (and no, it's not ""badly"" -- trust me, the nuns taught me better) for the writer and director.<br /><br />I thought I had mixed emotions about Catholic school. But the participants in this project must've been those bad (ie.e, stupid) kids who sat in the back of the room, if they were willingly involved in making this movie.	negative
The viewer who said he was disappointed seems to be wildly missing the point here. This is a superb movie, excellent and realistic portrayals of a middle class Jewish family in Brighton Beach, Brooklyn, of long ago. The nuances are perfect and I felt the casting of everyone was superior. I especially found the acting done by Judith Ivey just perfection---especially the speech she has with her daughter when the daughter comes home late one night. That scene was Oscar worthy. But, really, all the acting was fine. I recommend this movie. It is a fun, family film and delightful to see how a lovely middle class family lived in Brooklyn so long ago. See it and you will be glad you did. Has some very funny lines and the Eugene character is a real comedian--very funny.	positive
The rumor is true: girls like COYOTE UGLY more than guys. And the reasons are obvious as soon as the plot is given. Jersey girl goes to New York to become a song writer. And after initial frustration of having no luck, overhears some girls partying about the $300 each they made last night. She gets an audition at the bar they work at and surprise! The place is completely full of ""two year old toddlers"" bursting at the sight of babes dancing.<br /><br />The story is not bad and some characters are likeable, especially Cammie (the ""fashion coordinator"" part was cute) and the bouncer but let's face it, the drama was horrible and completely laughable from the beginning. Violet and her father looked far too ridiculous while they were relating throughout the movie. And check out Violet too jamming on that keyboard with the break dancer!<br /><br />For the first time I could think of, how could the production be so terrible? For a brief moment with this movie, Hollywood could stand on its two feet and show a new low without any major public outcry without saying, ""You were warned!"" Instead, it seems COYOTE UGLY has a purposeful intent on trying to kiss every major rear in the world. Advertising babes in a bar, but showing a paper thin ""pursue your dream"" story disappointed every male teen you targeted!<br /><br />And finally, the music. There was absolutely no break of music I found in this movie, especially when it was needed (the hospital scene). Every scene felt like some short music video you just wish would stop until the bar opened. But the climax was an ultimate laugher: an '80s like song you would expect Cyndi Lauper to jump on the stage and jam with Violet. Heck, I personally thought Bon Jovi was going to jump out with the long hair and jam too!<br /><br />Other than some really smart camera work with the coyote girls when dancing (especially the wet scene), and a couple cute cliches, COYOTE UGLY is something to be purely embarrassed about. Whether you watched or made it, it looked like nothing but time killing. Or wasting depending on how you look at it.	negative
Thi", boyfriends, and cast. It appears that they wanted to cast Amanda Bynes in something ... but had no idea what, and came up with this crappy show. They cast her as a teen, surrounded by twenty and thirty somethings, and put her in mostly adult situations at repeatedly failed attempts at comedy. Soon," they realize that she needs a ""clique"" and cast people in their late 20s to try to pass as teenagers.<br /><br />How this show survived 4 seasons is beyond me. Somehow"," ABC has now decided that it is a ""family"" show", and thrown it into it's afternoon lineup on ABC Family.	negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Probably the only thing that got the movie up to a four for me is the fact that I love Peter Falk. One of the world's great portrayers of bumbling incompetence . . . and yet he is one of the only anchors that prevents this from being a chaotic disaster. As Pops Romano, he provides a respectable mix of gangster charm and straight man to Chris Kattan's manic foolishness. Respectable performances are also offered by Richard Roundtree as the harried boss, Vinessa Shaw as a talented female FBI agent bouncing her head off a glass ceiling and Fred Ward as Falk's advisor and Benedict Arnold.<br /><br />The plot concept actually has some wonderful possibilities and, in the hands of a young Steve Martin or Chevy Chase, could have proved a great comedic vehicle. Kattan, who seems to idolize Ernest or Pee Wee Herman, just provides a muddled mess. Sadly, Peter Berg and Chris Penn, who portray his misfit brothers, both fall far short of their proven capability.<br /><br />There are some very funny scenes, but they are far too few and separated by way too many boring ones. What I truly miss here is what always attracted me to the Leslie Neilsen movies. There is no 'second level' of wit riding over the slapstick. No cultural references that only the adults get. . no double entendre. . it is just silly.<br /><br />And, by the way, this doesn't all mean that I am recommending it for your 9-year-old, because hopefully they have better taste and less fascination with some of their body parts and their functions.	negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russ and Valerie are having discussions about starting a family. The couple live in a posh apartment and run an auction business that deals with valuable collectibles. At the same time," a dedicated adoption agency owner takes a mini vacation and leaves the orphanage in the charge of his father (Leslie Nielsen). Father Harry is in the rental business and he gets the brilliant idea to ""rent"" some of the children of the orphanage to couples like Russ and Valerie. Harry", who becomes aware of the couple'e dilemma, offers a family of siblings for a 10 day rental period! Brandon, Kyle, and Molly move into the apartment with their temporary parents, with amusing consequences, as the new caretakers are inexperienced with kids. But, where is the possibility of a happy ending? This is a darling family film. The actors, including Nielsen as the wheeler-dealer and Christopher Lloyd as the kind apartment doorman, are all wonderful. The script is snappy and fun and the overall production values quite high. Yes, if only life could be this way! Orphaned children everywhere deserve a chance to prove that they are lovable and can give so much joy to the parents who are considering adoption. If you want to show a film to your family that is rooted in good values but is also highly entertaining, find this movie. It is guaranteed to have everyone laughing, even as their hearts are melting.	positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A European musician and composer sets out to capture the musical diversity of Istanbul. A lover of experimenting with sound," Alexander Hacke (of the German avantgarde band EinstÃ¼rzende Neubauten) roams the streets of Istanbul with his mobile recording studio and ""magic mike"" to assemble an inspired portrait of Turkish music. His voyage leads to the discovery of a broad spectrum ranging from modern electronic"," rock and hip-hop to classical ""Arabesque"". As he wanders through this seductive world", Alex collects impressions and tracks by artists such as neo-psychedelic band Baba Zula, fusion DJs Orient Expressions, rock groups Duman and Replikas, maverick rocker Erkin Koray, Ceza (Turkey's answer to Public Enemy), breakdance performers Istanbul Style Breakers, digital dervish Mercan Dede, renowned clarinetist Selim Sesler, Canadian folk singer Brenna MacCrimmon, street performers Siyasiyabend, Kurdish singer Aynur," the ""Elvis of Arabesque"" Orhan Gencebay", and legendary divas MÃ¼zeyyen Senar and Sezen Aksu.	positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viewed this GREAT Classic film of Greta Garbo and thought her performance was excellent. However, the German film version which had English captions was her greatest performance. Greta Garbo even mentioned to the press that the German film was her favorite where she had to make the change from Silent films to sound. Greta had a high pitched voice and had to take lessons in order to lower her voice for her future roles in films. This story was very sad because Greta Garbo(Anna Christie),Ninotchka,'39, was abused on a farm by young boys and her father left her years ago as a sailor and then as a coal barge captain. There were many scenes of Old NYC, the Brooklyn Bridge, Coney Island and the sky line of Manhattan. Charles Bickford(Matt Burke),Days of Wine & Roses,'62 a Classic veteran actor gave a great supporting role.	positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I didn't expect much when I saw this at the Palm Springs Film Fest this weekend. It was an alternate choice when two other films were sold out. Still," I held out hope. It sounded a bit much like ""Bride and Prejudice"" (L.A. guy falls for an Indian beauty", parental conflict," blah blah blah). B&P was not perfect but it was an enjoyable film with some good laughs and likable characters.<br /><br />""My Bollywood Bride"" had none of that. The acting seemed stilted and way to by-the-numbers. Characters were so clichÃ© the story seemed like it could have been written by high school freshman drama student. Technically", the sound really bothered me. It seemed as if there was a lot of over-dubbing of dialogue. I mean a lot. I know sometimes it's necessary but it sounded like half the film was shot in a closet and it became very distracting.<br /><br />Two stars is being somewhat generous.	negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Man, this gets a lot of good reviews in the review books. Frankly, I found it too slow and unappealing right from the start. I kept waiting for it to pick up a little steam but that never happened. This movie is vastly overrated.<br /><br />Shakespeare, with the King James English, has never appealed to me, anyway, so it may just be me. There is a fair share of the latter in the first half of the film as they show Ronald Colman playing the role of Othello.<br /><br />The good points of the film include - thanks to a restored print - some decent cinematography and a young, slim and attractive Shelly Winters.<br /><br />Overall, this is simply too boring, too much repetition in some of the scenes to watch again. Besides, we all know that most actors are nut-cases, anyway, but kudos to Hollywood for demonstrating it here in this story.	negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This is without doubt the best documentary ever produced giving an accurate and epic depiction of World War 2 from the invasion of Poland in 1939 to the end of the war in 1945.<br /><br />Honest and to the point, this documentary presents views from both sides of the conflict giving a very human face to the war. At the same time tactics and the importance of Battles are not overlooked, much work has been put into the giving a detailed picture of the war and in particularly the high, low and turning points in the allies fortunes. Being a British produced documentary this 26 part series focus is mainly on Britain, but Russia and America's contribution are not skimmed over this is but one such advantage of a series of such length.<br /><br />Another worthy mention is the score, the music and the whole feel of the documentary is one of turmoil, struggle and perseverance. Like a film this series leaves the viewer in no doubt of the hardship faced by the allies and the Germans during the war, its build to a climax at the end of every episode, which serves to layer the coarse of the second world war. After watching all 26 the viewer is left with an extensive knowledge about the war and astonished at just how much we owe to the members of the previous generation.	positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I liked this movie. That's pretty much all I can say about it. Lou Gossett did a good job, even though I'm still very disappointed in him after all the Iron Eagle movies. And even if I was smiling on the inside when the first main teenager dies (I won't give it away) it was done in a nice, fitting fashion. Pretty much everyone in this movie does a good job, so check it out! It's another one of those movies I found real cheap, so I bought it, and I recommend the same.	positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I watched this movie out of a lack of anything else on at the time. Quickly the movie grabbed me with the depth of the characters and subtle plot. I was quite surprised to see that the rating given by my satellite provider did not show any stars.<br /><br />I will not give any spoilers to the plot-line or outcome but most of the characters had at least some redeeming value. Until the very last minute I did not know how it would turn out. Frequently, you can pick-up the formula and predict a story direction. I could not do that with this film.<br /><br />I would recommend this as one of the finer films of this genre.	positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One of the best and most exciting of all conspiracy thrillers, (there were a number of such film in the 1970's). This one is about an accident at a Neuclear Reactor and of the attempts to cover it up. Jack Lemmon is the employee who realizes just how dangerous the plant is and Jane Fonda is the crusading television reporter who takes the story on board and both players are at their best.<br /><br />The events portrayed in the film are, of course, terrifying and not in the least bit far-fetched, (much of what happens here happened in real life at Three Mile Island), and although it now looks like something a period piece it, nevertheless, highlights just how fragile and dangerous a world we have created for ourselves. Expect a number of similar films about the effects of global warming any time soon," (and not rubbish like ""The Day After Tomorrow"" either).	positive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
